time,open,high,low,close,200 EMA,Volume,Volume MA 20,MACD,Signal Line,Histogram,Cross
1599818400,126.105,126.123,125.978,125.99,125.5206789,6315,5958.9,0.091960476,0.040768286,0.05119219,NaN
1599820200,125.99,126.025,125.896,125.934,125.5247915,7862,6029.4,0.092427815,0.050153295,0.04227452,NaN
1599822000,125.934,125.977,125.845,125.857,125.5280971,7812,6060,0.085598206,0.058636479,0.026961727,NaN
1599823800,125.857,125.862,125.774,125.804,125.5308424,6347,6166.3,0.075043974,0.064898261,0.010145714,NaN
1599825600,125.804,125.86,125.771,125.802,125.5335405,7263,6393.3,0.065760243,0.069809173,-0.004048929,0.069809173
1599827400,125.802,125.821,125.638,125.757,125.5357639,10369,6753,0.054147517,0.072949843,-0.018802326,NaN
1599829200,125.757,125.871,125.715,125.798,125.5383732,9612,7079.4,0.047702816,0.073178702,-0.025475886,NaN
1599831000,125.798,125.804,125.626,125.638,125.5393646,17080,7740.85,0.029346395,0.069590222,-0.040243827,NaN
1599832800,125.638,125.775,125.633,125.749,125.5414505,13649,8240.1,0.023484852,0.062830255,-0.039345403,NaN
1599834600,125.749,125.755,125.6,125.622,125.542252,11972,8715,0.008493788,0.053556179,-0.045062391,NaN
1599836400,125.622,125.73,125.616,125.684,125.5436624,9234,9083.6,0.001597725,0.043463946,-0.041866221,NaN
1599838200,125.684,125.685,125.597,125.614,125.5443623,6875,9269.35,-0.009407426,0.032907765,-0.042315191,NaN
1599840000,125.614,125.702,125.595,125.665,125.5455627,5562,9192.1,-0.013854112,0.0230302,-0.036884312,NaN
1599841800,125.665,125.678,125.624,125.666,125.546761,5347,9138.8,-0.017100329,0.01382347,-0.030923799,NaN
1599843600,125.666,125.684,125.602,125.619,125.5474798,6154,8841.25,-0.023198074,0.005229515,-0.028427589,NaN
1599845400,125.619,125.63,125.501,125.507,125.547077,5433,8659.6,-0.036645617,-0.004142533,-0.032503084,NaN
1599847200,125.507,125.583,125.484,125.517,125.5467778,5602,8550.2,-0.045966106,-0.012510589,-0.033455518,NaN
1599849000,125.517,125.6,125.512,125.534,125.5466506,6391,8338.05,-0.051388528,-0.020829853,-0.030558675,NaN
1599850800,125.534,125.637,125.495,125.609,125.547271,5883,8146.35,-0.049068335,-0.027225645,-0.02184269,NaN
1599852600,125.609,125.653,125.6,125.617,125.5479648,4468,7961.5,-0.046053159,-0.032520187,-0.013532972,NaN
1599854400,125.617,125.634,125.601,125.622,125.5487015,1434,7717.45,-0.042767159,-0.036226824,-0.006540335,NaN
1599856200,125.622,125.754,125.61,125.728,125.5504856,1436,7396.15,-0.031249443,-0.038159639,0.006910196,-0.038159639
1600030800,125.536,125.578,125.521,125.539,125.5503713,1306,7070.85,-0.036946395,-0.040364757,0.003418363,NaN
1600032600,125.539,125.579,125.526,125.552,125.5503875,860,6796.5,-0.03995174,-0.042226276,0.002274536,NaN
1600034400,125.552,125.687,125.543,125.684,125.551717,2095,6538.1,-0.03132115,-0.041634668,0.010313518,NaN
1600036200,125.684,125.73,125.674,125.702,125.5532123,1706,6104.95,-0.022766458,-0.03905693,0.016290471,NaN
1600038000,125.702,125.712,125.656,125.664,125.5543147,1585,5703.6,-0.018835957,-0.035439977,0.01660402,NaN
1600039800,125.664,125.694,125.654,125.687,125.5556349,2266,4962.9,-0.013707091,-0.03151095,0.017803859,NaN
1600041600,125.687,125.699,125.602,125.612,125.5561958,4813,4521.1,-0.015515449,-0.028117871,0.012602422,NaN
1600043400,125.612,125.653,125.587,125.612,125.5567511,4072,4126.1,-0.01675544,-0.02522768,0.00847224,NaN
1600045200,125.612,125.705,125.61,125.699,125.5581665,3480,3838.4,-0.010595826,-0.022932834,0.012337008,NaN
1600047000,125.699,125.71,125.667,125.683,125.5594086,2875,3638.4,-0.006925521,-0.019597181,0.01267166,NaN
1600048800,125.683,125.765,125.677,125.756,125.5613647,3356,3528.1,0.001852359,-0.014952282,0.016804641,NaN
1600050600,125.756,125.766,125.714,125.727,125.5630128,2647,3393.1,0.006395116,-0.010761585,0.017156701,NaN
1600052400,125.727,125.727,125.679,125.686,125.5642366,2407,3205.75,0.006610722,-0.007497454,0.014108176,NaN
1600054200,125.686,125.707,125.646,125.681,125.5653984,1814,3024.8,0.006305447,-0.004703965,0.011009412,NaN
1600056000,125.681,125.683,125.629,125.646,125.5662004,2153,2852.35,0.003202393,-0.002825133,0.006027526,NaN
1600057800,125.646,125.649,125.608,125.642,125.5669546,2127,2639.15,0.000415641,-0.001055012,0.001470654,NaN
1600059600,125.642,125.674,125.577,125.648,125.5677611,2509,2470.45,-0.001293815,0.000662946,-0.001956761,0.000662946
1600061400,125.648,125.731,125.614,125.727,125.5693455,3111,2402.6,0.003683606,0.00224955,0.001434057,0.00224955
1600063200,125.727,125.727,125.603,125.613,125.5697799,5614,2611.6,-0.0015527,0.00284653,-0.00439923,0.00284653
1600065000,125.613,125.636,125.593,125.597,125.5700508,4588,2769.2,-0.006913878,0.001872504,-0.008786382,NaN
1600066800,125.597,125.696,125.571,125.641,125.5707567,8245,3116.15,-0.007525469,0.000325772,-0.007851241,NaN
1600068600,125.641,125.748,125.62,125.723,125.5722716,7481,3447.2,-0.001377565,-0.000561816,-0.00081575,NaN
1600070400,125.723,125.76,125.701,125.703,125.5735724,6501,3667.5,0.001859426,-0.001055818,0.002915244,-0.001055818
1600072200,125.703,125.728,125.632,125.674,125.5745716,6830,3923.7,0.00206095,-0.001182645,0.003243595,NaN
1600074000,125.674,125.76,125.65,125.705,125.5758694,6874,4188.15,0.004668287,-0.000710129,0.005378415,NaN
1600075800,125.705,125.729,125.607,125.69,125.5770051,6460,4397.85,0.005461291,4.04385E-05,0.005420852,NaN
1600077600,125.69,125.761,125.662,125.74,125.5786269,6647,4489.55,0.010008957,0.000743255,0.009265702,NaN
1600079400,125.74,125.812,125.72,125.781,125.5806406,7242,4648.05,0.016728537,0.002774504,0.013954033,NaN
1600081200,125.781,125.901,125.748,125.891,125.5837287,4844,4716.25,0.030577456,0.006940208,0.023637248,NaN
1600083000,125.891,125.891,125.745,125.798,125.5858608,5333,4839.15,0.033660483,0.011516425,0.022144059,NaN
1600084800,125.798,125.863,125.765,125.791,125.587902,5924,4967.55,0.035133961,0.015573261,0.0195607,NaN
1600086600,125.791,125.892,125.741,125.822,125.5902313,7228,5196.6,0.038360942,0.019628985,0.018731957,NaN
1600088400,125.822,125.854,125.672,125.698,125.5913036,10201,5586.3,0.030560305,0.02279558,0.007764725,NaN
1600090200,125.698,125.742,125.522,125.537,125.5907633,16426,6316.9,0.011257123,0.023527673,-0.012270549,0.023527673
1600092000,125.537,125.595,125.404,125.424,125.5891039,12295,6824,-0.013008983,0.02147542,-0.034484403,NaN
1600093800,125.424,125.518,125.364,125.424,125.5874611,11335,7284.4,-0.031872639,0.016821909,-0.048694549,NaN
1600095600,125.424,125.521,125.404,125.509,125.5866804,7180,7517.95,-0.039508009,0.010573404,-0.050081413,NaN
1600097400,125.509,125.553,125.47,125.487,125.5856886,5995,7662.15,-0.046794889,0.001976477,-0.048771366,NaN
1600099200,125.487,125.504,125.442,125.445,125.5842887,4490,7605.95,-0.055321135,-0.007910369,-0.047410765,NaN
1600101000,125.445,125.452,125.345,125.374,125.5821963,3945,7573.8,-0.067034619,-0.019262434,-0.047772186,NaN
1600102800,125.374,125.379,125.317,125.318,125.5795674,4089,7366,-0.07991516,-0.032404223,-0.047510937,NaN
1600104600,125.318,125.378,125.285,125.373,125.577512,3405,7162.2,-0.084708573,-0.045211876,-0.039496697,NaN
1600106400,125.373,125.418,125.348,125.406,125.5758055,2723,6973.3,-0.084866278,-0.055892254,-0.028974024,NaN
1600108200,125.406,125.433,125.378,125.417,125.5742253,3269,6795.25,-0.083145206,-0.063685168,-0.019460038,NaN
1600110000,125.417,125.454,125.415,125.439,125.5728798,4615,6682.3,-0.079094278,-0.068932016,-0.010162262,NaN
1600111800,125.439,125.469,125.389,125.399,125.5711496,3821,6550.35,-0.078209998,-0.073232237,-0.004977761,NaN
1600113600,125.399,125.422,125.371,125.391,125.5693571,1928,6314.4,-0.077264081,-0.076617703,-0.000646378,NaN
1600115400,125.391,125.443,125.373,125.426,125.5679307,777,5991.15,-0.072850452,-0.078565405,0.005714953,-0.078565405
1600117200,125.426,125.427,125.357,125.389,125.5661502,244,5761.15,-0.071513844,-0.079063097,0.007549253,NaN
1600119000,125.389,125.437,125.364,125.416,125.5646562,1038,5546.4,-0.067497824,-0.077683393,0.010185568,NaN
1600120800,125.416,125.459,125.406,125.453,125.5635452,1775,5338.95,-0.060630598,-0.075008062,0.014377464,NaN
1600122600,125.453,125.495,125.449,125.474,125.5626542,1668,5060.95,-0.052884131,-0.07145449,0.018570359,NaN
1600124400,125.474,125.479,125.446,125.458,125.5616129,1070,4604.4,-0.047488647,-0.06749265,0.020004003,NaN
1600126200,125.458,125.494,125.455,125.471,125.5607113,1258,3846,-0.041683198,-0.063335864,0.021652665,NaN
1600128000,125.471,125.487,125.321,125.355,125.5586644,5047,3483.6,-0.045913309,-0.059747343,0.013834034,NaN
