time,open,high,low,close,200 EMA,MACD,Signal Line,Histogram,Cross,Close Above 200 EMA,Close Below 200 EMA,MACD under zero,MACD over zero,Close Up Relative to Yesterday,Close Down Relative to Yesterday
1228255200,118.457,119.276,116.8,118.637,148.5278043,-2.7968073,-2.943210981,0.146403681,0,0,1,,,,
1228341600,118.637,119.283,116.338,117.837,148.2224232,-2.837245145,-2.811528001,-0.025717144,1,0,1,,,,
1228428000,117.837,118.768,115.868,118.251,147.9242001,-2.803568298,-2.745719079,-0.057849219,0,0,1,,,,
1228687200,118.251,120.993,117.865,120.287,147.6492031,-2.582817853,-2.699590884,0.116773031,1,0,1,,,,
1228773600,120.287,120.306,118.396,119.081,147.3649423,-2.476636532,-2.669336831,0.192700299,0,0,1,,,,
1228860000,119.081,121.464,118.97,120.789,147.1005051,-2.228971548,-2.634288111,0.405316562,0,0,1,,,,
1228946400,120.789,122.721,120.271,122.114,146.8518832,-1.90383264,-2.569903193,0.666070553,0,0,1,,,,
1229032800,122.114,122.521,117.493,121.745,146.6020634,-1.656833978,-2.452520101,0.795686123,0,0,1,,,,
1229292000,121.745,124.591,121.622,124.084,146.3780031,-1.257848314,-2.282729068,1.024880753,0,0,1,,,,
1229378400,124.084,125.467,122.556,124.696,146.1622618,-0.882097742,-2.069983561,1.187885819,0,0,1,,,,
1229464800,124.696,126.786,124.218,125.785,145.959503,-0.490782078,-1.809265443,1.318483365,0,0,1,,,,
1229551200,125.785,131.036,125.66,127.426,145.77509,-0.04769679,-1.503057497,1.455360708,0,0,1,,,,
1229637600,127.426,128.242,123.709,124.034,145.5587607,0.029406462,-1.212810351,1.242216813,0,0,1,,,,
1229896800,124.034,126.639,123.998,125.82,145.3623552,0.23195281,-0.91185598,1.14380879,0,0,1,,,,
1229983200,125.82,126.997,125.595,126.701,145.17667,0.458278835,-0.613272604,1.071551439,0,0,1,,,,
1230069600,126.701,126.846,125.992,126.791,144.993728,0.637556731,-0.330896007,0.968452738,0,0,1,,,,
1230242400,126.791,127.726,126.791,127.473,144.8193924,0.825155575,-0.05511939,0.880274965,0,0,1,,,,
1230501600,127.473,129.726,126.238,126.265,144.6347716,0.866366572,0.180904486,0.685462086,0,0,1,,,,
1230588000,126.265,128.176,126.133,126.983,144.4591321,0.94605762,0.38403286,0.562024761,0,0,1,,,,
1230674400,126.983,127.779,125.366,126.666,144.282086,0.972424594,0.546611379,0.425813215,0,0,1,,,,
1230847200,126.666,127.94,126.179,127.821,144.1182941,1.07413747,0.67125963,0.40287784,0,0,1,,,,
1231106400,127.821,128.563,126.372,127.301,143.9509578,1.10010468,0.790226099,0.309878582,0,0,1,,,,
1231192800,127.301,127.411,125.178,126.76,143.7799035,1.06475586,0.882759771,0.18199609,0,0,1,,,,
1231279200,126.76,127.662,125.659,126.415,143.6071184,0.997405579,0.942662742,0.054742836,0,0,1,,,,
1231365600,126.415,126.52,124.096,124.958,143.4215551,0.817043898,0.962605761,-0.145561863,1,0,1,,,,
1231452000,124.958,125.294,121.168,121.188,143.2003257,0.365683107,0.911553265,-0.545870158,0,0,1,,,,
1231711200,121.188,121.445,118.644,119.212,142.9616358,-0.149744101,0.798652079,-0.94839618,0,0,1,,,,
1231797600,119.212,119.573,117.125,117.825,142.7115201,-0.662506226,0.619922762,-1.282428988,0,0,1,,,,
1231884000,117.825,119.744,116.557,117.47,142.4603607,-1.085012093,0.391318686,-1.476330779,0,0,1,,,,
1231970400,117.47,118.644,116.237,117.828,142.2152626,-1.375111994,0.119179857,-1.49429185,0,0,1,,,,
1232056800,117.828,120.727,117.759,120.376,141.9979565,-1.383468189,-0.156772684,-1.226695505,0,0,1,,,,
1232316000,120.376,122.167,118.415,118.459,141.763738,-1.527172124,-0.444764683,-1.082407441,0,0,1,,,,
1232402400,118.459,118.824,115.515,115.841,141.5058003,-1.831200311,-0.759054226,-1.072146085,0,0,1,,,,
1232488800,115.841,117.208,112.063,116.53,141.2572849,-1.99356769,-1.071344402,-0.922223288,0,0,1,,,,
1232575200,116.53,116.788,113.972,115.586,141.0018492,-2.173364723,-1.353460828,-0.819903895,0,0,1,,,,
1232661600,115.586,116.046,112.511,115.352,140.7466268,-2.308130321,-1.593281519,-0.714848802,0,0,1,,,,
1232920800,115.352,117.98,113.726,117.491,140.5152275,-2.216779946,-1.765978599,-0.450801347,0,0,1,,,,
1233007200,117.491,119.465,116.116,117.079,140.2820312,-2.152812787,-1.884623121,-0.268189666,0,0,1,,,,
1233093600,117.079,119.594,117.024,118.863,140.0689066,-1.935849197,-1.946927254,0.011078057,1,0,1,,,,
1233180000,118.863,119.305,115.976,116.623,139.835614,-1.922491978,-2.006818786,0.084326808,0,0,1,,,,
1233266400,116.623,116.677,114.598,115.039,139.5888815,-2.016477154,-2.061186012,0.044708858,0,0,1,,,,
1233525600,115.039,115.996,113.135,114.88,139.343022,-2.079816228,-2.088810003,0.008993775,0,0,1,,,,
1233612000,114.88,116.702,114.369,116.625,139.116972,-1.966536969,-2.085806589,0.11926962,0,0,1,,,,
1233698400,116.625,117.03,114.209,114.911,138.8761166,-1.992104081,-2.065666518,0.073562437,0,0,1,,,,
1233784800,114.911,118.919,114.367,116.689,138.6553492,-1.847598495,-2.014496315,0.16689782,0,0,1,,,,
1233871200,116.689,119.728,115.696,118.951,138.459286,-1.532882169,-1.938507673,0.405625504,0,0,1,,,,
1234130400,118.951,120.029,117.076,118.93,138.2649648,-1.270516021,-1.840474699,0.569958678,0,0,1,,,,
1234216800,118.93,119.663,115.738,116.822,138.051602,-1.218639226,-1.760784702,0.542145476,0,0,1,,,,
1234303200,116.822,117.289,115.894,116.66,137.8387502,-1.177030464,-1.677955645,0.500925181,0,0,1,,,,
1234389600,116.66,117.152,114.893,116.956,137.6309616,-1.107405019,-1.57694763,0.469542611,0,0,1,,,,
1234476000,116.956,118.807,116.55,118.523,137.4408327,-0.915232319,-1.447549418,0.532317099,0,0,1,,,,
1234735200,118.523,118.523,116.538,117.425,137.2416702,-0.841829408,-1.322581911,0.480752503,0,0,1,,,,
1234821600,117.425,117.465,115.633,116.271,137.0330068,-0.866783488,-1.19754629,0.330762802,0,0,1,,,,
1234908000,116.271,118.053,115.956,117.514,136.8387878,-0.777299835,-1.078624217,0.301324382,0,0,1,,,,
1234994400,117.514,120.339,117.29,119.388,136.6651481,-0.548840565,-0.969286261,0.420445696,0,0,1,,,,
1235080800,119.388,119.999,117.9,119.42,136.4935546,-0.361040959,-0.868233476,0.507192517,0,0,1,,,,
1235340000,119.42,121.941,119.084,120.103,136.3304645,-0.155305759,-0.750085313,0.594779554,0,0,1,,,,
1235426400,120.103,124.775,119.387,124.139,136.2091564,0.329612769,-0.582680509,0.912293278,0,0,1,,,,
1235512800,124.139,125.158,123.091,123.917,136.0868464,0.688069019,-0.383183394,1.071252413,0,0,1,,,,
1235599200,123.917,126.086,123.823,125.531,135.9818131,1.089821706,-0.160399613,1.250221319,0,0,1,,,,
1235685600,125.531,125.565,122.1,123.715,135.8597552,1.247299489,0.07172582,1.175573669,0,0,1,,,,
1235944800,123.715,123.715,121.918,122.596,135.7277776,1.267200322,0.308835132,0.95836519,0,0,1,,,,
1236031200,122.596,124.229,121.72,123.314,135.6042574,1.325627467,0.542493721,0.783133746,0,0,1,,,,
1236117600,123.314,125.664,122.379,125.531,135.504026,1.533151555,0.773826179,0.759325376,0,0,1,,,,
1236204000,125.531,125.763,122.701,122.995,135.3795581,1.475967846,0.977938268,0.498029577,0,0,1,,,,
1236290400,122.995,124.981,122.374,124.205,135.2683684,1.510869864,1.163068893,0.347800971,0,0,1,,,,
1236546000,124.205,125.47,123.971,124.655,135.1627628,1.556894296,1.299433507,0.257460789,0,0,1,,,,
1236632400,124.655,126.061,124.33,125.132,135.0629542,1.613262221,1.402232752,0.21102947,0,0,1,,,,
1236718800,125.132,125.712,123.99,124.87,134.9615318,1.618140086,1.460934794,0.157205292,0,0,1,,,,
1236805200,124.87,126.407,122.114,126.185,134.8742031,1.708421717,1.512170597,0.19625112,0,0,1,,,,
1236891600,126.185,127.649,125.418,126.586,134.7917334,1.791674599,1.570445517,0.221229082,0,0,1,,,,
1237150800,126.586,128.737,125.522,127.31,134.7172883,1.894238257,1.633624493,0.260613764,0,0,1,,,,
1237237200,127.31,128.538,127.143,128.318,134.6536138,2.033417896,1.689209642,0.344208253,0,0,1,,,,
1237323600,128.318,129.799,127.947,129.673,134.6040554,2.227380087,1.772699891,0.454680195,0,0,1,,,,
1237410000,129.673,130.312,128.17,129.138,134.5496668,2.311283455,1.861634735,0.44964872,0,0,1,,,,
1237496400,129.138,130.481,129.013,130.086,134.5052522,2.42630423,1.958235839,0.468068392,0,0,1,,,,
1237755600,130.086,132.561,130.086,132.162,134.4819363,2.65437687,2.073915244,0.580461626,0,0,1,,,,
1237842000,132.162,134.519,131.433,131.805,134.4553001,2.774338318,2.202381714,0.571956604,0,0,1,,,,
1237928400,131.805,132.885,130.765,132.473,134.4355757,2.889996566,2.333667809,0.556328758,0,0,1,,,,
1238014800,132.473,133.921,132.332,133.515,134.4264158,3.030800076,2.471348417,0.559451659,0,0,1,,,,
1238101200,133.515,133.874,129.361,130.232,134.3846803,2.844685446,2.57695366,0.267731786,0,0,1,,,,
1238360400,130.232,130.556,126.41,128.352,134.3246536,2.516479563,2.630627179,-0.114147616,1,0,1,,,,
1238446800,128.352,131.876,128.225,131.112,134.2926869,2.450831312,2.655455093,-0.204623781,0,0,1,,,,
1238533200,131.112,131.909,129.864,130.519,134.2551378,2.324162952,2.656886148,-0.332723196,0,0,1,,,,
1238619600,130.519,134.24,130.3,133.965,134.2522509,2.473329759,2.662111207,-0.188781448,0,0,1,,,,
1238706000,133.965,135.246,133.162,135.233,134.2620096,2.663163243,2.66308747,7.58E-05,1,1,0,,,,
1238965200,135.233,137.41,134.425,135.471,134.2740393,2.800529497,2.665997601,0.134531895,0,1,0,,,,
1239051600,135.471,135.55,132.21,133.249,134.2638399,2.698984203,2.644774005,0.054210197,0,0,1,,,,
1239138000,133.249,133.79,130.95,132.449,134.2457818,2.524850605,2.588557398,-0.063706792,1,0,1,,,,
1239224400,132.449,133.536,131.882,132.206,134.2254855,2.340263307,2.532510493,-0.192247186,0,0,1,,,,
1239310800,132.206,132.293,131.532,132.108,134.204416,2.161156298,2.493030131,-0.331873833,0,0,1,,,,
1239570000,132.108,134.007,131.619,133.776,134.2001531,2.129261561,2.457300158,-0.328038597,0,0,1,,,,
1239656400,133.776,134.328,131.047,131.217,134.17047,1.875870966,2.407489938,-0.531618972,0,0,1,,,,
1239742800,131.217,131.8,129.919,131.417,134.1430723,1.671922539,2.318444691,-0.646522151,0,0,1,,,,
1239829200,131.417,132.018,129.358,130.877,134.1105741,1.450003715,2.183649188,-0.733645473,0,0,1,,,,
1239915600,130.877,131.452,128.825,129.247,134.0621803,1.129582941,1.99798846,-0.868405518,0,0,1,,,,
1240174800,129.247,129.554,126.17,126.478,133.9867158,0.644779396,1.769743481,-1.124964085,0,0,1,,,,
1240261200,126.478,128.087,126.076,127.804,133.9251962,0.363377423,1.529579794,-1.166202371,0,0,1,,,,
1240347600,127.804,128.111,126.214,127.438,133.860647,0.109568157,1.281724777,-1.172156621,0,0,1,,,,
1240434000,127.438,128.961,126.79,128.73,133.8095958,0.01253163,1.042988703,-1.030457073,0,0,1,,,,
1240520400,128.73,129.273,127.249,128.595,133.7577093,-0.07440618,0.798136732,-0.872542912,0,0,1,,,,
1240779600,128.595,128.595,125.66,126.148,133.6819908,-0.336874194,0.552276159,-0.889150353,0,0,1,,,,
1240866000,126.148,126.87,124.377,126.779,133.6133043,-0.488336323,0.312247396,-0.800583719,0,0,1,,,,
1240952400,126.779,130.059,126.617,129.591,133.5732814,-0.377119058,0.109233755,-0.486352813,0,0,1,,,,
1241038800,129.591,131.252,128.921,130.455,133.5422537,-0.216762294,-0.04036016,-0.176402134,0,0,1,,,,
1241125200,130.455,132.342,130.286,131.662,133.5235447,0.007628473,-0.111154707,0.11878318,1,0,1,,,,
1241384400,131.662,132.87,131.335,132.415,133.5125144,0.243414646,-0.124483905,0.367898551,0,0,1,,,,
1241470800,132.415,132.8,131.513,131.69,133.49438,0.36753869,-0.095820512,0.463359202,0,0,1,,,,
1241557200,131.69,132.43,129.863,131.064,133.4701971,0.410661075,-0.051583907,0.462244982,0,0,1,,,,
1241643600,131.064,133.566,130.72,132.689,133.462424,0.569396151,0.019949685,0.549446466,0,0,1,,,,
1241730000,132.689,134.28,132.138,134.147,133.4692357,0.803580086,0.146666827,0.656913258,0,1,0,,,,
1241989200,134.147,134.82,132.075,132.376,133.4583577,0.836623567,0.293884593,0.542738974,0,0,1,,,,
1242075600,132.376,133.585,130.753,131.6,133.4398666,0.791075028,0.423683936,0.367391093,0,0,1,,,,
1242162000,131.6,132.395,129.341,129.585,133.4015097,0.585633011,0.512838969,0.072794041,0,0,1,,,,
1242248400,129.585,130.939,128.869,130.626,133.3738927,0.501043019,0.567662808,-0.066619789,1,0,1,,,,
1242334800,130.626,131.16,127.953,128.306,133.3234659,0.243987693,0.56772648,-0.323738787,0,0,1,,,,
1242594000,128.306,130.658,126.974,130.571,133.2960782,0.220494343,0.551388219,-0.330893876,0,0,1,,,,
1242680400,130.571,131.853,130.159,130.839,133.2716296,0.220954035,0.530309659,-0.309355624,0,0,1,,,,
1242766800,130.839,131.712,129.716,130.73,133.2463398,0.21010104,0.49038798,-0.28028694,0,0,1,,,,
1242853200,130.73,131.481,129.843,131.115,133.2251324,0.229915919,0.426647517,-0.196731599,0,0,1,,,,
